,source_test,target_text
956,-9.04595,0.00012
9566,-0.43552,0.39281
26,-9.976,5e-05
18640,8.63893,0.99982
15022,5.02075,0.99344
16651,6.64983,0.99871
17845,7.84389,0.99961
12792,2.79064,0.94217
19982,9.981,0.99995
1292,-8.70994,0.00016
9858,-0.14351,0.46418
9388,-0.61353,0.35125
10194,0.19251,0.54798
12134,2.13261,0.89403
4301,-5.70079,0.00333
6585,-3.41667,0.03178
4688,-5.31377,0.0049
9926,-0.0755,0.48113
16009,6.0078,0.99755
9715,-0.28651,0.42886
16564,6.56283,0.99859
8423,-1.57858,0.171
13153,3.15166,0.95897
19121,9.11996,0.99989
2928,-7.07385,0.00085
13383,3.38167,0.96713
49,-9.953,5e-05
3618,-6.38382,0.00169
14475,4.47372,0.98872
5513,-4.48872,0.01111
4582,-5.41977,0.00441
8312,-1.68958,0.15583
18936,8.93495,0.99987
1166,-8.83594,0.00015
7710,-2.29161,0.09182
18103,8.10191,0.9997
926,-9.07595,0.00011
9675,-0.32652,0.41909
7056,-2.94565,0.04994
4074,-5.9278,0.00266
4509,-5.49277,0.0041
5,-9.997,5e-05
2100,-7.9019,0.00037
12428,2.42662,0.91883
13585,3.58368,0.97298
6959,-3.04265,0.04554
5751,-4.25071,0.01405
5350,-4.65173,0.00945
17196,7.19486,0.99925
15453,5.45177,0.99573
1442,-8.55993,0.00019
13432,3.43067,0.96865
17525,7.52388,0.99946
13548,3.54668,0.97199
12310,2.30862,0.90959
968,-9.03395,0.00012
8476,-1.52558,0.17864
5501,-4.50073,0.01098
17394,7.39287,0.99938
13504,3.50268,0.97076
11955,1.9536,0.87584
5474,-4.52773,0.01069
15319,5.31777,0.99512
9134,-0.86754,0.29577
3660,-6.34182,0.00176
4626,-5.37577,0.00461
11958,1.9566,0.87616
236,-9.76599,6e-05
5411,-4.59073,0.01004
17994,7.9929,0.99966
220,-9.78199,6e-05
11043,1.04155,0.73915
18658,8.65693,0.99983
7799,-2.20261,0.09952
972,-9.02995,0.00012
17658,7.65688,0.99953
12812,2.81064,0.94325
8683,-1.31857,0.21106
6346,-3.65568,0.02519
11598,1.59658,0.83154
13775,3.77369,0.97755
3590,-6.41182,0.00164
444,-9.55798,7e-05
4802,-5.19976,0.00549
5247,-4.75474,0.00854
10442,0.44052,0.60838
14164,4.16271,0.98467
12594,2.59263,0.93039
1249,-8.75294,0.00016
2477,-7.52488,0.00054
2124,-7.87789,0.00038
6381,-3.62068,0.02607
657,-9.34497,9e-05
10596,0.59453,0.6444
11221,1.21956,0.77199
10919,0.91755,0.71454
12109,2.10761,0.89164
18105,8.10391,0.9997
7049,-2.95265,0.04961
15496,5.49477,0.99591
360,-9.64198,6e-05
14184,4.18271,0.98497
7537,-2.46462,0.07838
10392,0.39052,0.59641
13219,3.21766,0.96149
7915,-2.0866,0.11041
745,-9.25696,0.0001
19213,9.21196,0.9999
7445,-2.55663,0.07198
11886,1.88459,0.86814
5687,-4.31472,0.01319
5117,-4.88474,0.0075
7225,-2.77664,0.0586
7829,-2.17261,0.10224
14352,4.35072,0.98727
15934,5.9328,0.99736
6439,-3.56268,0.02758
987,-9.01495,0.00012
10128,0.12651,0.53158
19236,9.23496,0.9999
16948,6.94685,0.99904
2028,-7.9739,0.00034
16057,6.0558,0.99766
17066,7.06485,0.99915
16095,6.0938,0.99775
18362,8.36092,0.99977
1886,-8.11591,0.0003
3298,-6.70384,0.00122
1753,-8.24891,0.00026
13698,3.69668,0.97579
6451,-3.55068,0.0279
4100,-5.9018,0.00273
18197,8.19591,0.99972
15525,5.52378,0.99603
6150,-3.85169,0.0208
18416,8.41492,0.99978
18708,8.70694,0.99983
7298,-2.70364,0.06276
17436,7.43487,0.99941
18372,8.37092,0.99977
754,-9.24796,0.0001
6169,-3.83269,0.02119
12980,2.97865,0.9516
11831,1.82959,0.86171
17984,7.9829,0.99966
1232,-8.76994,0.00016
12692,2.69063,0.93647
15540,5.53878,0.99608
16340,6.33882,0.99824
11407,1.40557,0.80307
3888,-6.11381,0.00221
2285,-7.71689,0.00045
2384,-7.61788,0.00049
15124,5.12276,0.99408
3895,-6.10681,0.00222
3394,-6.60783,0.00135
328,-9.67398,6e-05
14752,4.75074,0.99143
5400,-4.60173,0.00993
15772,5.77079,0.99689
11642,1.64058,0.83761
9720,-0.28151,0.43008
4910,-5.09175,0.00611
15128,5.12676,0.9941
10980,0.97855,0.72682
3713,-6.28881,0.00185
2562,-7.43987,0.00059
1084,-8.91795,0.00013
1803,-8.19891,0.00027
16549,6.54783,0.99857
14276,4.27471,0.98627
11785,1.78359,0.85614
14840,4.83874,0.99215
6407,-3.59468,0.02674
3324,-6.67783,0.00126
8015,-1.9866,0.12062
4797,-5.20476,0.00546
19413,9.41197,0.99992
4564,-5.43777,0.00433
6310,-3.69168,0.02432
18910,8.90895,0.99986
6202,-3.79969,0.02189
16881,6.87984,0.99897
14303,4.30172,0.98664
6061,-3.9407,0.01906
11308,1.30657,0.78694
9663,-0.33852,0.41617
10740,0.73854,0.67668
3809,-6.19281,0.00204
2532,-7.46987,0.00057
17101,7.09985,0.99918
2668,-7.33387,0.00065
12318,2.31662,0.91024
2201,-7.80089,0.00041
16596,6.59483,0.99863
7893,-2.10861,0.10826
7562,-2.43962,0.0802
17377,7.37587,0.99937
8381,-1.62058,0.16512
11051,1.04955,0.74069
15673,5.67178,0.99657
13669,3.66768,0.9751
3182,-6.81984,0.00109
8761,-1.24056,0.22434
15623,5.62178,0.99639
7917,-2.0846,0.1106
16379,6.37782,0.9983
965,-9.03695,0.00012
14861,4.85974,0.99231
5850,-4.15171,0.01549
2452,-7.54988,0.00053
4101,-5.9008,0.00273
15614,5.61278,0.99636
9269,-0.73254,0.32464
19711,9.70999,0.99994
11117,1.11556,0.75316
7129,-2.87264,0.05352
4562,-5.43977,0.00432
5917,-4.0847,0.01655
3797,-6.20481,0.00202
9007,-0.99455,0.27001
3821,-6.18081,0.00206
17652,7.65088,0.99952
14621,4.61973,0.99024
10242,0.24051,0.55984
13035,3.03365,0.95407
7822,-2.17961,0.1016
17784,7.78289,0.99958
11255,1.25356,0.77792
11983,1.9816,0.87885
12148,2.14661,0.89535
3646,-6.35582,0.00173
4139,-5.86279,0.00284
12787,2.78564,0.94189
470,-9.53198,7e-05
12259,2.25761,0.90531
13619,3.61768,0.97386
6269,-3.73269,0.02337
10709,0.70754,0.66986
3893,-6.10881,0.00222
12382,2.38062,0.91534
6817,-3.18466,0.03975
10080,0.0785,0.51962
13440,3.43867,0.96889
3503,-6.49882,0.0015
388,-9.61398,7e-05
18442,8.44092,0.99978
13973,3.9717,0.98151
12005,2.0036,0.88117
6759,-3.24266,0.03759
19331,9.32997,0.99991
17553,7.55188,0.99948
3615,-6.38682,0.00168
6136,-3.86569,0.02052
9632,-0.36952,0.40866
11506,1.50458,0.81826
8934,-1.06755,0.25587
7598,-2.40362,0.0829
3345,-6.65683,0.00128
10258,0.25651,0.56378
6146,-3.85569,0.02072
19510,9.50898,0.99993
18287,8.28591,0.99975
2666,-7.33587,0.00065
7074,-2.92765,0.0508
19596,9.59498,0.99993
6069,-3.9327,0.01921
12088,2.0866,0.88959
539,-9.46297,8e-05
2737,-7.26486,0.0007
9019,-0.98255,0.27239
16897,6.89584,0.99899
12319,2.31762,0.91033
5170,-4.83174,0.00791
1793,-8.20891,0.00027
17733,7.73189,0.99956
5716,-4.28571,0.01358
720,-9.28196,9e-05
8861,-1.14056,0.24222
15474,5.47277,0.99582
18536,8.53493,0.9998
19657,9.65598,0.99994
6876,-3.12566,0.04206
11599,1.59758,0.83168
5660,-4.34172,0.01285
8454,-1.54758,0.17544
5451,-4.55073,0.01045
19180,9.17896,0.9999
12520,2.51863,0.92544
13789,3.78769,0.97785
560,-9.44197,8e-05
9612,-0.38952,0.40383
12222,2.22061,0.90209
10594,0.59253,0.64395
15997,5.9958,0.99752
13529,3.52768,0.97147
5500,-4.50173,0.01097
13822,3.82069,0.97856
5549,-4.45272,0.01151
14422,4.42072,0.98812
16716,6.71484,0.99879
4909,-5.09275,0.0061
3787,-6.21481,0.002
1218,-8.78394,0.00015
4558,-5.44377,0.0043
18193,8.19191,0.99972
16032,6.0308,0.9976
12052,2.0506,0.88601
14556,4.55473,0.98959
14360,4.35872,0.98737
10470,0.46852,0.61503
2236,-7.76589,0.00042
9384,-0.61753,0.35034
5581,-4.42072,0.01188
19750,9.74899,0.99994
17003,7.00185,0.99909
12715,2.71364,0.93783
17566,7.56488,0.99948
2223,-7.77889,0.00042
11161,1.15956,0.76125
4268,-5.73379,0.00322
4648,-5.35377,0.00471
6296,-3.70569,0.02399
6881,-3.12066,0.04226
18404,8.40292,0.99978
5195,-4.80674,0.00811
4381,-5.62078,0.00361
17759,7.75789,0.99957
7546,-2.45562,0.07903
12858,2.85664,0.94566
1449,-8.55293,0.00019
4120,-5.88179,0.00278
12546,2.54463,0.92721
3589,-6.41282,0.00164
3278,-6.72384,0.0012
2988,-7.01385,0.0009
9100,-0.90155,0.28873
4887,-5.11476,0.00597
10020,0.0185,0.50463
9734,-0.26751,0.43352
14816,4.81474,0.99196
19812,9.81099,0.99995
14851,4.84974,0.99223
2900,-7.10186,0.00082
19969,9.968,0.99995
19772,9.77099,0.99994
17531,7.52988,0.99946
11417,1.41557,0.80464
7675,-2.32662,0.08894
11883,1.88159,0.86779
2079,-7.9229,0.00036
14648,4.64673,0.9905
6112,-3.88969,0.02004
6302,-3.69968,0.02413
7837,-2.16461,0.10297
17181,7.17986,0.99924
7579,-2.42262,0.08146
8764,-1.23756,0.22486
3487,-6.51483,0.00148
17257,7.25586,0.99929
9292,-0.70954,0.3297
7229,-2.77264,0.05882
9530,-0.47152,0.38426
15955,5.9538,0.99741
453,-9.54898,7e-05
18117,8.11591,0.9997
11440,1.43857,0.80823
8623,-1.37857,0.20124
18121,8.11991,0.9997
823,-9.17896,0.0001
330,-9.67198,6e-05
9066,-0.93555,0.2818
15560,5.55878,0.99616
19202,9.20096,0.9999
6887,-3.11466,0.04251
3988,-6.0138,0.00244
1592,-8.40992,0.00022
4241,-5.76079,0.00314
14883,4.88174,0.99247
1755,-8.24691,0.00026
13837,3.83569,0.97887
18076,8.0749,0.99969
3368,-6.63383,0.00131
16251,6.24981,0.99807
7751,-2.25061,0.0953
11521,1.51958,0.82048
4760,-5.24176,0.00526
3165,-6.83684,0.00107
334,-9.66798,6e-05
1736,-8.26591,0.00026
11874,1.87259,0.86676
4350,-5.65178,0.0035
11426,1.42457,0.80605
6735,-3.26666,0.03673
17620,7.61888,0.99951
507,-9.49497,8e-05
12273,2.27161,0.9065
4287,-5.71479,0.00329
11001,0.99955,0.73097
640,-9.36197,9e-05
2502,-7.49987,0.00055
13940,3.9387,0.9809
5157,-4.84474,0.00781
3564,-6.43782,0.0016
9005,-0.99655,0.26962
409,-9.59298,7e-05
3536,-6.46582,0.00155
18191,8.18991,0.99972
14130,4.12871,0.98415
1825,-8.17691,0.00028
4124,-5.87779,0.00279
2665,-7.33687,0.00065
17221,7.21986,0.99927
17978,7.9769,0.99966
1991,-8.0109,0.00033
18102,8.10091,0.9997
18083,8.0819,0.99969
3918,-6.0838,0.00227
2290,-7.71189,0.00045
19008,9.00695,0.99988
16060,6.0588,0.99767
10042,0.0405,0.51012
9889,-0.11251,0.4719
3314,-6.68783,0.00124
10941,0.93955,0.71901
11045,1.04355,0.73953
4877,-5.12476,0.00591
17228,7.22686,0.99927
13525,3.52368,0.97135
12761,2.75964,0.94046
17857,7.85589,0.99961
12025,2.0236,0.88325
18002,8.0009,0.99966
3291,-6.71084,0.00122
13388,3.38667,0.96729
13926,3.9247,0.98063
1958,-8.0439,0.00032
7906,-2.0956,0.10952
18240,8.23891,0.99974
18794,8.79294,0.99985
5255,-4.74674,0.00861
39,-9.963,5e-05
3036,-6.96585,0.00094
18436,8.43492,0.99978
12328,2.32662,0.91106
11132,1.13056,0.75594
3382,-6.61983,0.00133
19137,9.13596,0.99989
9439,-0.56253,0.36296
8237,-1.76459,0.14622
15949,5.9478,0.9974
5003,-4.99875,0.0067
11869,1.86759,0.86618
4829,-5.17276,0.00564
12664,2.66263,0.93479
3947,-6.0548,0.00234
19670,9.66898,0.99994
14339,4.33772,0.9871
15766,5.76479,0.99687
14978,4.97675,0.99315
13327,3.32567,0.9653
13472,3.47067,0.96984
7227,-2.77464,0.05871
16428,6.42682,0.99839
2855,-7.14686,0.00079
13509,3.50768,0.97091
4590,-5.41177,0.00444
6604,-3.39767,0.03237
6461,-3.54068,0.02818
17018,7.01685,0.9991
15939,5.9378,0.99737
8966,-1.03555,0.26201
9744,-0.25751,0.43598
17017,7.01585,0.9991
19254,9.25296,0.9999
15774,5.77279,0.9969
17910,7.9089,0.99963
14100,4.0987,0.98368
10502,0.50053,0.62258
4371,-5.63078,0.00357
13890,3.88869,0.97994
16533,6.53183,0.99855
13786,3.78469,0.97779
12176,2.17461,0.89795
1215,-8.78694,0.00015
2558,-7.44387,0.00058
9853,-0.14851,0.46294
18748,8.74694,0.99984
19709,9.70799,0.99994
11540,1.53858,0.82326
13985,3.9837,0.98172
8467,-1.53458,0.17733
10938,0.93655,0.7184
6800,-3.20166,0.0391
5345,-4.65673,0.00941
14255,4.25371,0.98599
7835,-2.16661,0.10279
14460,4.45872,0.98856
2496,-7.50588,0.00055
7299,-2.70264,0.06282
15413,5.41177,0.99556
1689,-8.31292,0.00025
16206,6.20481,0.99798
5359,-4.64273,0.00954
8998,-1.00355,0.26824
10007,0.0055,0.50138
18612,8.61093,0.99982
488,-9.51398,7e-05
14305,4.30372,0.98666
17279,7.27786,0.99931
4326,-5.67578,0.00342
7662,-2.33962,0.08789
1163,-8.83894,0.00014
12902,2.90065,0.94788
12714,2.71264,0.93777
9925,-0.0765,0.48088
7442,-2.55963,0.07178
556,-9.44597,8e-05
13342,3.34067,0.9658
17069,7.06785,0.99915
10207,0.20551,0.5512
18098,8.0969,0.9997
18588,8.58693,0.99981
5742,-4.25971,0.01393
11421,1.41957,0.80527
10086,0.0845,0.52111
12387,2.38562,0.91572
12832,2.83064,0.94431
15333,5.33177,0.99519
12446,2.44462,0.92017
11689,1.68758,0.84391
18729,8.72794,0.99984
6143,-3.85869,0.02066
8229,-1.77259,0.14522
12890,2.88864,0.94728
1925,-8.0769,0.00031
1832,-8.16991,0.00028
910,-9.09195,0.00011
18238,8.23691,0.99974
1423,-8.57893,0.00019
14479,4.47772,0.98877
12444,2.44262,0.92002
11929,1.9276,0.87298
18998,8.99695,0.99988
15616,5.61478,0.99637
19156,9.15496,0.99989
146,-9.85599,5e-05
16178,6.17681,0.99793
2792,-7.20986,0.00074
6105,-3.89669,0.0199
19263,9.26196,0.99991
4623,-5.37877,0.00459
4,-9.998,5e-05
4340,-5.66178,0.00346
11306,1.30457,0.7866
5030,-4.97175,0.00688
8565,-1.43657,0.19208
6133,-3.86869,0.02046
15734,5.73279,0.99677
7187,-2.81464,0.05654
13248,3.24666,0.96255
6347,-3.65468,0.02522
5389,-4.61273,0.00983
15684,5.68278,0.99661
5665,-4.33672,0.01291
15628,5.62678,0.99641
9902,-0.0995,0.47514
4631,-5.37077,0.00463
19882,9.88099,0.99995
4547,-5.45477,0.00426
1647,-8.35492,0.00024
18796,8.79494,0.99985
17589,7.58788,0.99949
11924,1.9226,0.87243
17580,7.57888,0.99949
11263,1.26156,0.7793
12598,2.59663,0.93064
16714,6.71284,0.99879
11174,1.17256,0.76361
2095,-7.9069,0.00037
10043,0.0415,0.51037
6580,-3.42167,0.03163
6286,-3.71569,0.02376
5760,-4.24171,0.01418
441,-9.56098,7e-05
13754,3.75269,0.97708
6824,-3.17766,0.04002
15358,5.35677,0.99531
14489,4.48772,0.98888
9634,-0.36752,0.40914
18480,8.47892,0.99979
17104,7.10286,0.99918
2937,-7.06485,0.00085
15294,5.29276,0.995
6539,-3.46267,0.03039
75,-9.927,5e-05
15314,5.31277,0.9951
13571,3.56968,0.97261
19295,9.29396,0.99991
5986,-4.0157,0.01771
15904,5.9028,0.99728
2656,-7.34587,0.00064
947,-9.05495,0.00012
9945,-0.0565,0.48588
3693,-6.30882,0.00182
1443,-8.55893,0.00019
18721,8.71994,0.99984
19582,9.58098,0.99993
13707,3.70569,0.97601
17442,7.44087,0.99941
17020,7.01885,0.99911
10260,0.25851,0.56427
15995,5.9938,0.99751
5544,-4.45772,0.01146
15357,5.35577,0.9953
13262,3.26066,0.96305
5578,-4.42372,0.01185
843,-9.15896,0.00011
14254,4.25271,0.98597
8723,-1.27856,0.21779
13631,3.62968,0.97416
12969,2.96765,0.95109
1656,-8.34592,0.00024
1432,-8.56993,0.00019
212,-9.78999,6e-05
13530,3.52868,0.97149
19408,9.40697,0.99992
13892,3.89069,0.97998
15378,5.37677,0.9954
4017,-5.9848,0.00251
7377,-2.62463,0.06757
9579,-0.42252,0.39591
5220,-4.78174,0.00831
5202,-4.79974,0.00816
14311,4.30972,0.98674
8655,-1.34657,0.20643
15889,5.88779,0.99723
12324,2.32262,0.91073
12320,2.31862,0.91041
18586,8.58493,0.99981
11241,1.23956,0.77549
15552,5.55078,0.99613
11136,1.13456,0.75668
11990,1.9886,0.87959
18054,8.0529,0.99968
14264,4.26271,0.98611
15813,5.81179,0.99702
14094,4.0927,0.98358
3758,-6.24381,0.00194
2424,-7.57788,0.00051
18546,8.54493,0.99981
10285,0.28351,0.57041
7117,-2.88464,0.05292
15797,5.79579,0.99697
10666,0.66453,0.66028
19185,9.18396,0.9999
9931,-0.0705,0.48238
7918,-2.0836,0.1107
1334,-8.66793,0.00017
6977,-3.02465,0.04632
14532,4.53073,0.98934
15905,5.9038,0.99728
18927,8.92595,0.99987
6341,-3.66068,0.02507
2413,-7.58888,0.00051
18482,8.48092,0.99979
3156,-6.84584,0.00106
14594,4.59273,0.98998
18326,8.32492,0.99976
11037,1.03555,0.73799
10784,0.78254,0.68623
10206,0.20451,0.55095
2204,-7.79789,0.00041
6210,-3.79169,0.02206
3651,-6.35082,0.00174
4896,-5.10576,0.00603
10903,0.90155,0.71127
1931,-8.0709,0.00031
14616,4.61473,0.99019
19800,9.79899,0.99994
10068,0.0665,0.51662
313,-9.68898,6e-05
9975,-0.0265,0.49338
19252,9.25096,0.9999
9239,-0.76254,0.3181
4191,-5.81079,0.00299
5598,-4.40372,0.01208
9661,-0.34052,0.41568
928,-9.07395,0.00011
12539,2.53763,0.92674
9538,-0.46352,0.38615
705,-9.29696,9e-05
13693,3.69168,0.97568
10988,0.98655,0.72841
9226,-0.77554,0.31528
9520,-0.48152,0.38189
5910,-4.0917,0.01644
10321,0.31952,0.57921
2735,-7.26686,0.0007
15503,5.50178,0.99594
6187,-3.81469,0.02157
9672,-0.32952,0.41836
2246,-7.75589,0.00043
3077,-6.92485,0.00098
5291,-4.71074,0.00892
11013,1.01155,0.73332
15829,5.82779,0.99706
6091,-3.9107,0.01963
1888,-8.11391,0.0003
6744,-3.25766,0.03705
8991,-1.01055,0.26687
4725,-5.27676,0.00508
9201,-0.80054,0.30991
5077,-4.92475,0.00721
9974,-0.0275,0.49313
4489,-5.51278,0.00402
7639,-2.36262,0.08607
8480,-1.52158,0.17923
14863,4.86174,0.99232
4818,-5.18376,0.00558
3792,-6.20981,0.00201
2101,-7.9009,0.00037
5803,-4.19871,0.01479
4418,-5.58378,0.00374
16410,6.40882,0.99836
17510,7.50888,0.99945
16155,6.15381,0.99788
4769,-5.23276,0.00531
14435,4.43372,0.98827
17530,7.52888,0.99946
6284,-3.71769,0.02371
18431,8.42992,0.99978
13006,3.00465,0.95278
7151,-2.85064,0.05465
1536,-8.46592,0.00021
1122,-8.87994,0.00014
11758,1.75659,0.85278
5444,-4.55773,0.01038
15700,5.69878,0.99666
19613,9.61198,0.99993
7233,-2.76864,0.05904
802,-9.19996,0.0001
16986,6.98485,0.99908
16592,6.59083,0.99863
14833,4.83174,0.99209
10621,0.61953,0.65011
9643,-0.35852,0.41132
4065,-5.9368,0.00263
13996,3.9947,0.98192
1903,-8.0989,0.0003
1627,-8.37492,0.00023
14471,4.46972,0.98868
11882,1.88059,0.86768
10589,0.58753,0.6428
4702,-5.29976,0.00497
8657,-1.34457,0.20676
10736,0.73454,0.6758
18075,8.0739,0.99969
2585,-7.41687,0.0006
3424,-6.57783,0.00139
9484,-0.51753,0.37343
19389,9.38797,0.99992
14109,4.10771,0.98382
16399,6.39782,0.99834
6032,-3.9697,0.01853
10756,0.75454,0.68017
12067,2.0656,0.88751
14693,4.69173,0.99091
6995,-3.00665,0.04713
6556,-3.44567,0.0309
13774,3.77269,0.97753
16086,6.0848,0.99773
12716,2.71464,0.93788
19358,9.35697,0.99991
1255,-8.74694,0.00016
8525,-1.47657,0.18595
5876,-4.12571,0.0159
305,-9.69698,6e-05
15194,5.19276,0.99447
18777,8.77594,0.99985
15993,5.9918,0.99751
4567,-5.43477,0.00434
11059,1.05755,0.74222
8049,-1.9526,0.12427
7804,-2.19761,0.09997
11608,1.60658,0.83294
3244,-6.75784,0.00116
626,-9.37597,8e-05
13233,3.23166,0.96201
8262,-1.73959,0.14937
10197,0.19551,0.54872
5592,-4.40972,0.01201
8656,-1.34557,0.2066
14570,4.56873,0.98974
358,-9.64398,6e-05
13014,3.01265,0.95314
7508,-2.49362,0.07631
18146,8.14491,0.99971
16184,6.18281,0.99794
10201,0.19951,0.54971
1812,-8.18991,0.00028
7729,-2.27261,0.09342
365,-9.63698,7e-05
3789,-6.21281,0.002
19621,9.61998,0.99993
17702,7.70089,0.99955
17722,7.72089,0.99956
1636,-8.36592,0.00023
11270,1.26856,0.7805
12634,2.63263,0.93293
14355,4.35372,0.9873
12581,2.57963,0.92954
9829,-0.17251,0.45698
17473,7.47187,0.99943
16711,6.70984,0.99878
8441,-1.56058,0.17356
11629,1.62758,0.83584
11252,1.25056,0.7774
1380,-8.62193,0.00018
16749,6.74784,0.99883
475,-9.52698,7e-05
8037,-1.9646,0.12297
11605,1.60358,0.83252
6339,-3.66268,0.02502
15670,5.66878,0.99656
5483,-4.51873,0.01079
3682,-6.31982,0.0018
17612,7.61088,0.99951
9933,-0.0685,0.48288
16037,6.0358,0.99761
12932,2.93065,0.94934
14917,4.91575,0.99272
5827,-4.17471,0.01515
2334,-7.66788,0.00047
3943,-6.0588,0.00233
156,-9.84599,5e-05
11359,1.35757,0.79536
15206,5.20476,0.99454
7248,-2.75364,0.05988
11052,1.05055,0.74088
19337,9.33597,0.99991
13213,3.21166,0.96127
11505,1.50358,0.81811
12341,2.33962,0.91211
4780,-5.22176,0.00537
12001,1.9996,0.88076
1493,-8.50893,0.0002
9704,-0.29751,0.42617
1510,-8.49192,0.00021
5561,-4.44072,0.01165
8874,-1.12756,0.24461
17470,7.46887,0.99943
14685,4.68373,0.99084
17446,7.44487,0.99942
1969,-8.0329,0.00032
4030,-5.9718,0.00254
5285,-4.71674,0.00887
13295,3.29366,0.96421
7072,-2.92965,0.05071
5166,-4.83574,0.00788
10726,0.72454,0.67361
19009,9.00795,0.99988
8690,-1.31157,0.21222
104,-9.89799,5e-05
1173,-8.82894,0.00015
16783,6.78184,0.99887
5875,-4.12671,0.01588
8709,-1.29256,0.21542
7454,-2.54763,0.07259
2504,-7.49787,0.00055
18816,8.81494,0.99985
7530,-2.47162,0.07787
892,-9.10996,0.00011
16034,6.0328,0.99761
8298,-1.70359,0.154
14523,4.52173,0.98925
1106,-8.89594,0.00014
9195,-0.80654,0.30863
19105,9.10396,0.99989
11111,1.10956,0.75205
9719,-0.28251,0.42984
6856,-3.14566,0.04126
16537,6.53583,0.99855
17677,7.67588,0.99954
9723,-0.27851,0.43082
11102,1.10056,0.75036
362,-9.63998,7e-05
19368,9.36697,0.99991
3827,-6.17481,0.00208
6822,-3.17966,0.03994
12175,2.17361,0.89785
9664,-0.33752,0.41641
15511,5.50978,0.99597
9328,-0.67353,0.33771
6714,-3.28766,0.036
11837,1.83559,0.86243
1965,-8.0369,0.00032
7122,-2.87964,0.05317
10914,0.91255,0.71352
10553,0.55153,0.63449
393,-9.60898,7e-05
1134,-8.86794,0.00014
5055,-4.94675,0.00706
1815,-8.18691,0.00028
5962,-4.0397,0.0173
5330,-4.67173,0.00927
8548,-1.45357,0.18945
17551,7.54988,0.99947
5142,-4.85974,0.00769
1459,-8.54293,0.00019
5975,-4.0267,0.01752
17872,7.87089,0.99962
9349,-0.65253,0.34242
12838,2.83664,0.94462
13326,3.32467,0.96527
19363,9.36197,0.99991
5655,-4.34672,0.01278
7952,-2.0496,0.11409
5352,-4.64973,0.00947
9870,-0.13151,0.46717
13582,3.58068,0.9729
17661,7.65988,0.99953
18924,8.92295,0.99987
12245,2.24361,0.9041
924,-9.07795,0.00011
14512,4.51073,0.98913
7238,-2.76364,0.05932
5497,-4.50473,0.01094
15485,5.48377,0.99586
18541,8.53993,0.9998
18394,8.39292,0.99977
5152,-4.84974,0.00777
18822,8.82094,0.99985
9685,-0.31652,0.42153
16732,6.73084,0.99881
16874,6.87284,0.99897
17428,7.42687,0.99941
423,-9.57898,7e-05
18701,8.69993,0.99983
12587,2.58563,0.92993
4167,-5.83479,0.00292
5783,-4.21871,0.0145
17771,7.76989,0.99958
18831,8.82994,0.99985
13332,3.33067,0.96547
10849,0.84754,0.70005
7712,-2.28961,0.09199
2868,-7.13386,0.0008
2436,-7.56588,0.00052
15035,5.03375,0.99353
6669,-3.33267,0.03447
8990,-1.01155,0.26668
10363,0.36152,0.58941
4850,-5.15176,0.00576
3597,-6.40482,0.00165
5026,-4.97575,0.00686
2915,-7.08685,0.00084
8475,-1.52658,0.1785
6653,-3.34867,0.03394
19861,9.85999,0.99995
16046,6.0448,0.99764
8658,-1.34357,0.20692
19884,9.88299,0.99995
9596,-0.40552,0.39999
19092,9.09095,0.99989
14921,4.91975,0.99275
17768,7.76689,0.99958
13608,3.60668,0.97358
15284,5.28276,0.99495
5836,-4.16571,0.01528
7820,-2.18161,0.10141
1355,-8.64693,0.00018
20001,10.0,0.99995
16265,6.26381,0.9981
17232,7.23086,0.99928
7260,-2.74164,0.06056
13443,3.44167,0.96898
18566,8.56493,0.99981
9941,-0.0605,0.48488
3480,-6.52183,0.00147
1988,-8.0139,0.00033
8550,-1.45157,0.18976
15510,5.50878,0.99597
1107,-8.89494,0.00014
1926,-8.0759,0.00031
4879,-5.12276,0.00592
8191,-1.81059,0.14057
1463,-8.53893,0.0002
15151,5.14976,0.99423
12758,2.75664,0.94029
6151,-3.85069,0.02082
15195,5.19376,0.99448
18467,8.46592,0.99979
777,-9.22496,0.0001
6048,-3.9537,0.01882
9095,-0.90655,0.28771
1222,-8.77994,0.00015
3057,-6.94485,0.00096
13097,3.09565,0.95671
16836,6.83484,0.99893
4810,-5.19176,0.00553
12776,2.77464,0.94129
3346,-6.65583,0.00128
12783,2.78164,0.94168
17499,7.49787,0.99945
13382,3.38067,0.96709
19716,9.71499,0.99994
7373,-2.62863,0.06732
10373,0.37152,0.59183
8166,-1.83559,0.13757
14664,4.66273,0.99065
17694,7.69288,0.99954
19282,9.28096,0.99991
13804,3.80269,0.97818
80,-9.922,5e-05
19380,9.37897,0.99992
291,-9.71099,6e-05
844,-9.15796,0.00011
13159,3.15766,0.95921
599,-9.40297,8e-05
9041,-0.96055,0.27677
12949,2.94765,0.95015
1303,-8.69893,0.00017
165,-9.83699,5e-05
5136,-4.86574,0.00765
14667,4.66573,0.99068
10490,0.48852,0.61976
18090,8.0889,0.99969
17447,7.44587,0.99942
6114,-3.88769,0.02008
16479,6.47782,0.99847
5520,-4.48172,0.01119
9434,-0.56753,0.36181
4323,-5.67878,0.00341
19132,9.13096,0.99989
2270,-7.73189,0.00044
6576,-3.42567,0.0315
10825,0.82354,0.69499
16548,6.54683,0.99857
