source_text,target_text
01440000000600060000000f:01440000000600060000000f|014500000006000200000001:01450000000400020100|014600000006000600000013:014600000006000600000013|014700000006000300000001:0147000000050003020013|01480000000a00b67f15ec43a7d98af8:01480000000300b601|014900000006000500000000:014900000003008502|014a000000060003000d0001:014a00000003008302|014b0000000600050000ff00,014b00000003008502
014500000006000200000001:01450000000400020100|014600000006000600000013:014600000006000600000013|014700000006000300000001:0147000000050003020013|01480000000a00b67f15ec43a7d98af8:01480000000300b601|014900000006000500000000:014900000003008502|014a000000060003000d0001:014a00000003008302|014b0000000600050000ff00:014b00000003008502|014c00000006000200000001,014c0000000400020100
014600000006000600000013:014600000006000600000013|014700000006000300000001:0147000000050003020013|01480000000a00b67f15ec43a7d98af8:01480000000300b601|014900000006000500000000:014900000003008502|014a000000060003000d0001:014a00000003008302|014b0000000600050000ff00:014b00000003008502|014c00000006000200000001:014c0000000400020100|014d00000006000300000001,014d000000050003020013
014700000006000300000001:0147000000050003020013|01480000000a00b67f15ec43a7d98af8:01480000000300b601|014900000006000500000000:014900000003008502|014a000000060003000d0001:014a00000003008302|014b0000000600050000ff00:014b00000003008502|014c00000006000200000001:014c0000000400020100|014d00000006000300000001:014d000000050003020013|014e0000000a00498cbe9ebf265d2d51,014e0000000300c901
01480000000a00b67f15ec43a7d98af8:01480000000300b601|014900000006000500000000:014900000003008502|014a000000060003000d0001:014a00000003008302|014b0000000600050000ff00:014b00000003008502|014c00000006000200000001:014c0000000400020100|014d00000006000300000001:014d000000050003020013|014e0000000a00498cbe9ebf265d2d51:014e0000000300c901|014f0000000600060004000d,014f00000003008602
014900000006000500000000:014900000003008502|014a000000060003000d0001:014a00000003008302|014b0000000600050000ff00:014b00000003008502|014c00000006000200000001:014c0000000400020100|014d00000006000300000001:014d000000050003020013|014e0000000a00498cbe9ebf265d2d51:014e0000000300c901|014f0000000600060004000d:014f00000003008602|015000000006000600000019,015000000006000600000019
014a000000060003000d0001:014a00000003008302|014b0000000600050000ff00:014b00000003008502|014c00000006000200000001:014c0000000400020100|014d00000006000300000001:014d000000050003020013|014e0000000a00498cbe9ebf265d2d51:014e0000000300c901|014f0000000600060004000d:014f00000003008602|015000000006000600000019:015000000006000600000019|015100000006000500000000,015100000003008502
014b0000000600050000ff00:014b00000003008502|014c00000006000200000001:014c0000000400020100|014d00000006000300000001:014d000000050003020013|014e0000000a00498cbe9ebf265d2d51:014e0000000300c901|014f0000000600060004000d:014f00000003008602|015000000006000600000019:015000000006000600000019|015100000006000500000000:015100000003008502|015200000006000200000001,01520000000400020100
014c00000006000200000001:014c0000000400020100|014d00000006000300000001:014d000000050003020013|014e0000000a00498cbe9ebf265d2d51:014e0000000300c901|014f0000000600060004000d:014f00000003008602|015000000006000600000019:015000000006000600000019|015100000006000500000000:015100000003008502|015200000006000200000001:01520000000400020100|015300000006000200270001,015300000003008202
014d00000006000300000001:014d000000050003020013|014e0000000a00498cbe9ebf265d2d51:014e0000000300c901|014f0000000600060004000d:014f00000003008602|015000000006000600000019:015000000006000600000019|015100000006000500000000:015100000003008502|015200000006000200000001:01520000000400020100|015300000006000200270001:015300000003008202|01540000001a005f992147dd6573b0d94aa1e358997cf7585c429b6e0c7d92b0,01540000000300df01
014e0000000a00498cbe9ebf265d2d51:014e0000000300c901|014f0000000600060004000d:014f00000003008602|015000000006000600000019:015000000006000600000019|015100000006000500000000:015100000003008502|015200000006000200000001:01520000000400020100|015300000006000200270001:015300000003008202|01540000001a005f992147dd6573b0d94aa1e358997cf7585c429b6e0c7d92b0:01540000000300df01|015500000006000300000001,0155000000050003020019
014f0000000600060004000d:014f00000003008602|015000000006000600000019:015000000006000600000019|015100000006000500000000:015100000003008502|015200000006000200000001:01520000000400020100|015300000006000200270001:015300000003008202|01540000001a005f992147dd6573b0d94aa1e358997cf7585c429b6e0c7d92b0:01540000000300df01|015500000006000300000001:0155000000050003020019|015600000006000600000008,015600000006000600000008
015000000006000600000019:015000000006000600000019|015100000006000500000000:015100000003008502|015200000006000200000001:01520000000400020100|015300000006000200270001:015300000003008202|01540000001a005f992147dd6573b0d94aa1e358997cf7585c429b6e0c7d92b0:01540000000300df01|015500000006000300000001:0155000000050003020019|015600000006000600000008:015600000006000600000008|0157000000060005001aff00,015700000003008502
015100000006000500000000:015100000003008502|015200000006000200000001:01520000000400020100|015300000006000200270001:015300000003008202|01540000001a005f992147dd6573b0d94aa1e358997cf7585c429b6e0c7d92b0:01540000000300df01|015500000006000300000001:0155000000050003020019|015600000006000600000008:015600000006000600000008|0157000000060005001aff00:015700000003008502|015800000006000200000001,01580000000400020100
015200000006000200000001:01520000000400020100|015300000006000200270001:015300000003008202|01540000001a005f992147dd6573b0d94aa1e358997cf7585c429b6e0c7d92b0:01540000000300df01|015500000006000300000001:0155000000050003020019|015600000006000600000008:015600000006000600000008|0157000000060005001aff00:015700000003008502|015800000006000200000001:01580000000400020100|01590000000600060000000a,01590000000600060000000a
015300000006000200270001:015300000003008202|01540000001a005f992147dd6573b0d94aa1e358997cf7585c429b6e0c7d92b0:01540000000300df01|015500000006000300000001:0155000000050003020019|015600000006000600000008:015600000006000600000008|0157000000060005001aff00:015700000003008502|015800000006000200000001:01580000000400020100|01590000000600060000000a:01590000000600060000000a|015a00000006000500000000,015a00000003008502
01540000001a005f992147dd6573b0d94aa1e358997cf7585c429b6e0c7d92b0:01540000000300df01|015500000006000300000001:0155000000050003020019|015600000006000600000008:015600000006000600000008|0157000000060005001aff00:015700000003008502|015800000006000200000001:01580000000400020100|01590000000600060000000a:01590000000600060000000a|015a00000006000500000000:015a00000003008502|015b00000006000300000001,015b00000005000302000a
015500000006000300000001:0155000000050003020019|015600000006000600000008:015600000006000600000008|0157000000060005001aff00:015700000003008502|015800000006000200000001:01580000000400020100|01590000000600060000000a:01590000000600060000000a|015a00000006000500000000:015a00000003008502|015b00000006000300000001:015b00000005000302000a|015c0000000a0047361bfadb67ec00e9,015c0000000300c701
015600000006000600000008:015600000006000600000008|0157000000060005001aff00:015700000003008502|015800000006000200000001:01580000000400020100|01590000000600060000000a:01590000000600060000000a|015a00000006000500000000:015a00000003008502|015b00000006000300000001:015b00000005000302000a|015c0000000a0047361bfadb67ec00e9:015c0000000300c701|015d00000006000600000025,015d00000006000600000025
0157000000060005001aff00:015700000003008502|015800000006000200000001:01580000000400020100|01590000000600060000000a:01590000000600060000000a|015a00000006000500000000:015a00000003008502|015b00000006000300000001:015b00000005000302000a|015c0000000a0047361bfadb67ec00e9:015c0000000300c701|015d00000006000600000025:015d00000006000600000025|015e00000006000200000001,015e0000000400020101
015800000006000200000001:01580000000400020100|01590000000600060000000a:01590000000600060000000a|015a00000006000500000000:015a00000003008502|015b00000006000300000001:015b00000005000302000a|015c0000000a0047361bfadb67ec00e9:015c0000000300c701|015d00000006000600000025:015d00000006000600000025|015e00000006000200000001:015e0000000400020101|015f00000006000300000001,015f000000050003020025
01590000000600060000000a:01590000000600060000000a|015a00000006000500000000:015a00000003008502|015b00000006000300000001:015b00000005000302000a|015c0000000a0047361bfadb67ec00e9:015c0000000300c701|015d00000006000600000025:015d00000006000600000025|015e00000006000200000001:015e0000000400020101|015f00000006000300000001:015f000000050003020025|01600000000600050027ff00,016000000003008502
015a00000006000500000000:015a00000003008502|015b00000006000300000001:015b00000005000302000a|015c0000000a0047361bfadb67ec00e9:015c0000000300c701|015d00000006000600000025:015d00000006000600000025|015e00000006000200000001:015e0000000400020101|015f00000006000300000001:015f000000050003020025|01600000000600050027ff00:016000000003008502|016100000006000500000000,016100000003008502
015b00000006000300000001:015b00000005000302000a|015c0000000a0047361bfadb67ec00e9:015c0000000300c701|015d00000006000600000025:015d00000006000600000025|015e00000006000200000001:015e0000000400020101|015f00000006000300000001:015f000000050003020025|01600000000600050027ff00:016000000003008502|016100000006000500000000:016100000003008502|01620000001a00893541807380b2f558e758593e633b13f582c20489211c665a,016200000003008901
015c0000000a0047361bfadb67ec00e9:015c0000000300c701|015d00000006000600000025:015d00000006000600000025|015e00000006000200000001:015e0000000400020101|015f00000006000300000001:015f000000050003020025|01600000000600050027ff00:016000000003008502|016100000006000500000000:016100000003008502|01620000001a00893541807380b2f558e758593e633b13f582c20489211c665a:016200000003008901|0163000000060003000d0001,016300000003008302
015d00000006000600000025:015d00000006000600000025|015e00000006000200000001:015e0000000400020101|015f00000006000300000001:015f000000050003020025|01600000000600050027ff00:016000000003008502|016100000006000500000000:016100000003008502|01620000001a00893541807380b2f558e758593e633b13f582c20489211c665a:016200000003008901|0163000000060003000d0001:016300000003008302|01640000000600060000000d,01640000000600060000000d
015e00000006000200000001:015e0000000400020101|015f00000006000300000001:015f000000050003020025|01600000000600050027ff00:016000000003008502|016100000006000500000000:016100000003008502|01620000001a00893541807380b2f558e758593e633b13f582c20489211c665a:016200000003008901|0163000000060003000d0001:016300000003008302|01640000000600060000000d:01640000000600060000000d|016500000006000300000001,016500000005000302000d
015f00000006000300000001:015f000000050003020025|01600000000600050027ff00:016000000003008502|016100000006000500000000:016100000003008502|01620000001a00893541807380b2f558e758593e633b13f582c20489211c665a:016200000003008901|0163000000060003000d0001:016300000003008302|01640000000600060000000d:01640000000600060000000d|016500000006000300000001:016500000005000302000d|016600000006000200000001,01660000000400020100
01600000000600050027ff00:016000000003008502|016100000006000500000000:016100000003008502|01620000001a00893541807380b2f558e758593e633b13f582c20489211c665a:016200000003008901|0163000000060003000d0001:016300000003008302|01640000000600060000000d:01640000000600060000000d|016500000006000300000001:016500000005000302000d|016600000006000200000001:01660000000400020100|016700000012002c2de3f79ee0a72528006482b8f4353e29,01670000000300ac01
016100000006000500000000:016100000003008502|01620000001a00893541807380b2f558e758593e633b13f582c20489211c665a:016200000003008901|0163000000060003000d0001:016300000003008302|01640000000600060000000d:01640000000600060000000d|016500000006000300000001:016500000005000302000d|016600000006000200000001:01660000000400020100|016700000012002c2de3f79ee0a72528006482b8f4353e29:01670000000300ac01|016800000006000500000000,016800000003008502
01620000001a00893541807380b2f558e758593e633b13f582c20489211c665a:016200000003008901|0163000000060003000d0001:016300000003008302|01640000000600060000000d:01640000000600060000000d|016500000006000300000001:016500000005000302000d|016600000006000200000001:01660000000400020100|016700000012002c2de3f79ee0a72528006482b8f4353e29:01670000000300ac01|016800000006000500000000:016800000003008502|016900000006000600000012,016900000006000600000012
0163000000060003000d0001:016300000003008302|01640000000600060000000d:01640000000600060000000d|016500000006000300000001:016500000005000302000d|016600000006000200000001:01660000000400020100|016700000012002c2de3f79ee0a72528006482b8f4353e29:01670000000300ac01|016800000006000500000000:016800000003008502|016900000006000600000012:016900000006000600000012|016a00000006000200100001,016a00000003008202
01640000000600060000000d:01640000000600060000000d|016500000006000300000001:016500000005000302000d|016600000006000200000001:01660000000400020100|016700000012002c2de3f79ee0a72528006482b8f4353e29:01670000000300ac01|016800000006000500000000:016800000003008502|016900000006000600000012:016900000006000600000012|016a00000006000200100001:016a00000003008202|016b0000000a00f179070417712dda39,016b0000000300f101
016500000006000300000001:016500000005000302000d|016600000006000200000001:01660000000400020100|016700000012002c2de3f79ee0a72528006482b8f4353e29:01670000000300ac01|016800000006000500000000:016800000003008502|016900000006000600000012:016900000006000600000012|016a00000006000200100001:016a00000003008202|016b0000000a00f179070417712dda39:016b0000000300f101|016c00000006000200000001,016c0000000400020100
